ab_local_cnt,ab_local_ratio,ab_mobile_cnt,ads_contact_cnt,ads_mp_contact_cnt,ali_rain_score,area_risk_level,bj_ecommerce_score,bj_jc_m36_consume_cnt,bjtz_app_mass_high_num_m12,bjtz_app_use_num_m12,bwjk_risk_tags,bwjk_risk_type,bwjk_score,cl_fraud_score_ronghui,credit_behavior_score,credit_device_score,credit_device_score_ppx,credit_general_credit_score,credit_location_score,credit_overdue_probability_ppx,credit_phone_score,credit_repayment_score_bj,credit_repayment_score_bj_2,credit_score_ronghuixf,credit_score_tq,credit_sma_score_ppx,cs_hc_xdf,cs_lingzhi_score_fullink,cs_multi_score_ronghuidt,cs_swg_bai_score,cust_age,cust_apply_age,cust_birth_date,cust_id_area,cust_work_city,duotou_br_alf_apirisk_all_mean,duotou_br_alf_apirisk_d180_mean,duotou_br_alf_apirisk_d90_mean,duotou_br_alf_count_cell,duotou_br_als_m12_id_caon_allnum,duotou_br_als_m12_id_pdl_orgnum,duotou_br_als_m1_cell_caon_allnum,duotou_br_als_m1_cell_nbank_allnum,duotou_br_als_m1_id_nbank_allnum,duotou_br_als_m1_id_nbank_orgnum,duotou_br_als_m1_id_pdl_orgnum,duotou_br_als_m3_id_nbank_sloan_allnum,duotou_br_als_m6_id_tot_mons,dxm_dt_90d_other_org_cnt,fraud_level_tq,frd_total_count,frd_xffq_count,frd_xfjr_count,hds_36m_day_max_purchase_cnt_excp_doub11_12,hds_36m_day_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_purchase_cnt,hds_36m_doub11_12_total_purchase_money,hds_36m_month_max_purchase_cnt_excp_doub11_12,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_total_purchse_money,hds_6m_total_purchase_cnt,hds_addr_rich_rank,hds_consume_cat_rich_rank,hds_consume_rich_rank,hds_consume_rich_rank_in_day,hds_consume_rich_rank_in_draw,hds_consume_rich_rank_in_night,hds_cust_aging_rank,hds_cust_rich_rank,hds_first_consumetime_aging_rank,hds_last_consume_time_aging_rank,hds_month_cnt_from_most_early_purchase_time,hds_month_cnt_from_recent_purchase_time,hds_month_consumme_ability,hds_month_consumme_active_rank,hds_pay_record_month_cnt,hds_phone_rich_rank,hds_recent_consumme_ability,hds_total_consumme_ability,hds_total_consumme_active_rank,hds_total_otherplatform_cnt,hds_total_tmallid_cnt,idcard_adres_district,idcard_district,idcard_district_grade,immediate_relation_cnt,kn_relationname_notempty_count,life_app_cnt,loan_app_cnt,mg_callb_cf_searched_total_cnt_30d,mg_callb_pct_cnt_org_cf_24m,mg_callb_searched_cash_org_cnt_5m,mg_callb_searched_cf_org_cnt_30d,mg_callb_searched_cf_org_cnt_90d,mg_callb_searched_total_org_cnt_24m,mg_callb_weight_be_all,mp_grand_1,mp_grand_2,newsreading_app_cnt,night2_6m_use_time,ocr_legality_id_photo_back,ocr_legality_screen_back,ocr_legality_screen_front,ope_total_time_in_use,polly_lbs_address_gradebyaddress,pre_loan_amount,pre_loan_install,relation_contact_cnt,rl_check_channel,rl_confidence,self_cust_tb_zmscore,selffill_degree,sh_recent_loan_apply_trend3,sh_recent_medium_apply_ratio,sh_recent_online_cashloan_apply_trend3,study_app_cnt,systemtool_app_cnt,td_1m_idcard_lending_cnt,td_1m_p2p_cnt,td_1m_total_cnt,td_3m_dxxj_cnt,td_3m_idcard_lending_cnt,td_3m_phone_no_lending_cnt,td_3m_total_cnt,td_3m_xedk_cnt,td_3m_ybxj_cnt,td_xgb_score,td_xyf_dq_score,td_zhixin_score,tx_ty_risk_score,tz_evesums_m12_verif_sum,tz_evesums_m24_verif_sum,tz_evesums_m3_verif_sum,tz_evesums_m6_verif_sum,tz_long_score,tz_platform_infos_m12_verif_count,tz_platform_infos_m24_verif_count,tz_platform_infos_m6_verif_count,umeng_score,upa_avg_consume_amt_12m,upa_avg_consume_amt_6m,upa_avg_consume_cnt_12m,upa_avg_deal_amt_12m,upa_avg_deal_amt_3m,upa_consume_amt_bt_9_to_18_12m,upa_consume_amt_bt_9_to_18_3m,upa_deal_amt_12m,upa_deal_amt_ecpt_wholesale_12m,upa_deal_amt_ecpt_wholesale_6m,upa_deal_amt_in_work_day_and_hours_3m,upa_deal_cnt_12m,upa_debit_card_score,upa_earliest_deal_date_from_201101,upa_failed_deal_amt_12m,upa_failed_deal_amt_6m,upa_failed_deal_cnt_12m,upa_failed_deal_cnt_3m,upa_failed_deal_cnt_6m,upa_failed_deal_days_12m,upa_fund_shortage_amt_12m,upa_fund_shortage_amt_6m,upa_fund_shortage_cnt_12m,upa_fund_shortage_cnt_3m,upa_fund_shortage_days_12m,upa_fund_shortage_days_6m,upa_max_consume_amt_12m,upa_max_consume_amt_6m,upa_max_deal_amt_12m,upa_max_deal_amt_6m,upa_min_consume_amt_12m,upa_min_deal_amt_12m,upa_other_service_cnt_12m,upa_paid_months_12m,upa_query_days_6m,upa_recent_deal_date_12m,upa_recent_deal_time_12m,upa_total_consume_amt_12m,upa_total_deal_amt_low_limit_12m,upa_total_deal_cnt_first_mcc_12m,yxrh_query_cnt_today,zcaf_composite_score,zcaf_decision_suggest,zcaf_second_order_overdue_cnt,fpd4,create_month,cust_no
0.0,-99.0,0.0,0.0,0.0,90.43,2.0,499.0,5.0,1.0,2.0,0.0,0.0,0.0,69.0,556.0,745.0,-99.0,547.0,691.0,-99.0,-99.0,584.0,562.0,0.045340004,-99.0,-99.0,639.0,605.0,0.0,60.8,27.0,-99.0,19921003.0,460007.0,4601.0,9.56842105263158,9.525,9.525,2.0,4.0,4.0,1.0,3.0,3.0,3.0,-99.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,2.0,34.0,0.13083065663188598,7.0,138.8,0.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,5.0,34.0,14.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.5819,1.0,0.0,1.0,4.0,73.83,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,5.0,95.0,-99.0,15.0,100.0,50.0,101.0,0.0,0.0,4.0,-99.0,4.0,-99.0,10.0,10.0,10.0,-99.0,1.0,0.0184414815157652,0.006999999999999999,638.0,63.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,742.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,496.0,3.0,1.0,0,2020-04,160053913805
16.0,0.94,16.0,17.0,18.0,84.95,2.0,619.0,10.0,0.0,1.0,3.0,1.0,79.44,63.0,535.0,594.0,-99.0,469.0,701.0,-99.0,-99.0,702.0,426.0,0.147900287,-99.0,-99.0,614.0,567.0,1.0,68.2,25.0,25.0,19940610.0,460026.0,460100.0,9.024,9.533333333333337,9.239999999999998,2.0,2.0,4.0,-99.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,9.0,2.0,2.0,4.0,84.0,2.0,53.4,8.0,155.4,0.7169766016279336,26.0,438.8,0.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,6.0,3.0,35.0,6.0,3.0,4.0,7.0,1.0,1.0,3.0,5.0,0.0,2.0,451400.0,-99.0,-99.0,2.0,17.0,0.0,0.0,0.0,0.4971,2.0,0.0,0.0,3.0,97.79,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,2.0,1500.0,6.0,3.0,3.0,88.07799999999999,2.0,15.0,25.93,7.41,23.08,0.0,0.0,4.0,1.0,4.0,2.0,9.0,8.0,9.0,-99.0,-99.0,0.0241260100156069,0.0083,595.0,79.0,1.0,1.0,0.0,1.0,463.0,1.0,2.0,1.0,627.0,60.5,60.5,0.1667,60.5,0.0,0.0,0.0,726.0,726.0,1.0,0.0,2.0,1.0,20190121.0,12463.0,10844.0,150.0,105.0,135.0,85.0,12397.0,10844.0,148.0,105.0,85.0,77.0,363.0,363.0,363.0,363.0,363.0,363.0,2.0,2.0,1.0,20191012.0,20191012060000.0,726.0,726.0,726.0,0.0,502.0,2.0,0.0,0,2020-04,160054014466
99.0,0.82,104.0,111.0,105.0,62.46,3.0,645.0,17.0,-99.0,-99.0,0.0,0.0,9.89,44.0,413.0,850.0,0.12347000000000001,591.0,554.0,0.06323,-99.0,675.0,721.0,0.010949770800000001,703.0,604.0,597.0,663.0,6.0,61.3,33.0,33.0,19860601.0,420602.0,420602.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,8.0,0.0,1.0,9.0,446.0,0.0,0.0,13.0,674.0,0.963278947817678,40.0,2168.53,2.0,2.0,5.0,3.0,5.0,4.0,4.0,2.0,5.0,6.0,3.0,34.0,3.0,5.0,4.0,11.0,1.0,3.0,6.0,5.0,1.0,1.0,420205.0,420602.0,3.0,11.0,120.0,7.0,6.0,0.0,0.3836,1.0,0.0,0.0,2.0,21.54,-99.0,-99.0,3.0,-99.0,0.998,0.002,0.0,-99.0,4.0,-99.0,-99.0,15.0,3.0,86.618,3.0,15.0,103.0,103.0,104.0,1.0,4.0,-99.0,-99.0,-99.0,1.0,8.0,7.0,8.0,-99.0,-99.0,0.0135819893330336,0.0036,676.0,31.0,26.0,35.0,1.0,11.0,600.0,4.0,6.0,4.0,633.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,1.0,689.0,20171116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.58,0.0,0.0,660.03,1.0,1.0,0.0,20190228.0,20190228200000.0,0.0,600.0,600.0,0.0,567.0,1.0,-99.0,0,2020-02,160051254935
265.0,0.89,289.0,295.0,290.0,54.13,4.0,-99.0,-99.0,1.0,3.0,0.0,0.0,60.0,56.0,453.0,545.0,0.32082,561.0,575.0,0.10662999999999999,317.0,573.0,394.0,0.0495775919,703.0,562.0,648.0,534.0,5.0,-99.0,45.0,45.0,19741113.0,510130.0,320281.0,-99.0,-99.0,-99.0,-99.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,-99.0,2.0,-99.0,1.0,2.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,500381.0,-99.0,-99.0,6.0,297.0,6.0,3.0,0.0,0.4971,1.0,0.0,0.0,3.0,84.79,-99.0,-99.0,1.0,-99.0,1.0,0.0,0.0,-99.0,3.0,30000.0,12.0,6.0,2.0,0.915466,3.0,5.0,25.0,50.0,0.0,0.0,9.0,2.0,1.0,2.0,-99.0,2.0,2.0,2.0,-99.0,-99.0,0.0361745916306973,0.0154,634.0,43.0,57.0,57.0,2.0,34.0,454.0,13.0,13.0,3.0,622.0,490.0,683.33,0.3333,490.0,0.0,5870.0,0.0,5880.0,5880.0,3.0,0.0,4.0,605.0,20150319.0,300.0,0.0,1.0,0.0,0.0,1.0,300.0,0.0,1.0,0.0,1.0,0.0,4413.67,4413.67,4413.67,4413.67,11.07,11.07,14.0,3.0,3.0,20190914.0,20190914150000.0,5880.0,0.0,4000.0,0.0,375.0,5.0,9.0,0,2020-03,160051892379
78.0,0.69,111.0,112.0,112.0,76.48,5.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,68.0,500.0,795.0,0.4925,490.0,608.0,0.08669,-99.0,702.0,565.0,0.035932099599999996,602.0,579.0,580.0,503.0,0.0,59.8,27.0,-99.0,19921022.0,341021.0,330103.0,-99.0,-99.0,-99.0,-99.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,-99.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,0.0,1.0,1.0,0.0,0.0,-99.0,1.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,341021.0,2.0,6.0,113.0,4.0,1.0,0.0,0.2155,0.0,0.0,0.0,1.0,82.93,1.0,5.0,1.0,-99.0,1.0,0.0,0.0,-99.0,5.0,-99.0,-99.0,10.0,3.0,83.527,1.0,15.0,83.33,16.67,80.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,6.0,6.0,-99.0,-99.0,0.0215888079255819,0.0072,687.0,76.0,0.0,1.0,0.0,0.0,408.0,0.0,1.0,0.0,630.0,42.17,83.33,0.25,433.83,0.0,506.0,0.0,5206.0,5206.0,5.0,0.0,7.0,699.0,20160616.0,911.0,300.0,20.0,0.0,3.0,12.0,911.0,300.0,20.0,0.0,12.0,3.0,554.04,554.04,3322.47,3322.47,3.31,3.31,0.0,5.0,4.0,20190922.0,20190922090000.0,506.0,800.0,4700.0,0.0,-99.0,0.0,2.0,0,2020-03,160051894825
18.0,0.55,21.0,33.0,23.0,72.29,5.0,578.0,4.0,4.0,5.0,2.0,2.0,24.4,50.0,579.0,507.0,0.01908,527.0,619.0,0.00161,-99.0,786.0,570.0,0.057763120599999995,606.0,800.0,693.0,577.0,6.0,81.5,21.0,-99.0,19981008.0,342622.0,340124.0,8.600000000000001,8.63076923076923,8.4,4.0,22.0,5.0,5.0,11.0,11.0,9.0,3.0,6.0,6.0,-99.0,1.0,8.0,3.0,0.0,2.0,129.0,0.0,0.0,2.0,129.0,0.5903701399698182,4.0,213.2,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,28.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,0.0,1.0,-99.0,342622.0,1.0,5.0,33.0,12.0,4.0,0.0,0.5819,1.0,0.0,1.0,4.0,87.3,-99.0,-99.0,2.0,-99.0,1.0,0.0,0.0,-99.0,3.0,3000.0,12.0,5.0,3.0,79.877,3.0,30.0,71.43,28.57,66.67,2.0,10.0,6.0,1.0,6.0,-99.0,8.0,8.0,8.0,1.0,3.0,0.0607620254158974,0.0124,637.0,30.0,13.0,21.0,0.0,3.0,537.0,6.0,11.0,2.0,826.0,307.42,477.83,11.4167,307.42,388.0,3282.75,1123.6,3689.0,3689.0,43.0,767.62,137.0,18.0,20171208.0,80718.0,1253.0,283.0,157.0,268.0,81.0,60718.0,1253.0,281.0,157.0,81.0,73.0,1072.0,1072.0,1072.0,1072.0,1.43,1.43,4.0,10.0,79.0,20200118.0,20200118100000.0,3689.0,1668.0,2622.0,0.0,498.0,3.0,-99.0,0,2020-03,160052237415
218.0,0.65,330.0,341.0,342.0,54.96,1.0,594.0,18.0,2.0,3.0,2.0,2.0,20.47,68.0,517.0,594.0,0.08166,475.0,716.0,0.058589999999999996,482.0,520.0,544.0,0.053253607,511.0,610.0,624.0,483.0,1.0,63.9,30.0,-99.0,19891206.0,522427.0,440306.0,8.0,8.336842105263159,8.133333333333333,2.0,15.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,6.0,0.0,1.0,6.0,2.0,1.0,2.0,68.0,0.0,0.0,4.0,68.0,0.6369106148378473,25.0,393.43,0.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,3.0,33.0,6.0,2.0,3.0,14.0,2.0,1.0,3.0,5.0,1.0,3.0,-99.0,-99.0,-99.0,9.0,341.0,0.0,0.0,0.0,0.8595,1.0,0.0,0.0,11.0,98.56,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,9.0,30000.0,12.0,13.0,5.0,98.0,3.0,10.0,53.85,53.85,50.0,0.0,0.0,4.0,-99.0,4.0,1.0,6.0,6.0,6.0,-99.0,2.0,0.0368750058114529,0.0065,647.0,78.0,8.0,8.0,2.0,4.0,600.0,5.0,5.0,3.0,728.0,7662.08,9967.0,8.5,7662.08,9631.0,38709.32,11189.17,91945.0,91051.0,65.0,8118.39,102.0,13.0,20140126.0,154105.0,128824.0,133.0,53.0,99.0,57.0,154105.0,128824.0,129.0,53.0,55.0,44.0,6664.29,6664.29,6664.29,6664.29,10.54,10.54,98.0,12.0,0.0,20200224.0,20200224200000.0,91945.0,31482.0,38606.0,0.0,435.0,4.0,0.0,0,2020-04,160053451389
30.0,0.65,45.0,45.0,46.0,88.32,5.0,-99.0,-99.0,2.0,3.0,-99.0,-99.0,-99.0,56.0,486.0,594.0,0.43536,445.0,561.0,0.08116,-99.0,321.0,442.0,0.0349285892,511.0,584.0,512.0,509.0,10.0,63.5,22.0,22.0,19970730.0,410527.0,410527.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,5.0,3.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,410527.0,1.0,4.0,46.0,0.0,0.0,0.0,0.4971,2.0,0.0,0.0,3.0,98.31,0.0,8.0,0.0,-99.0,1.0,0.0,0.0,-99.0,2.0,-99.0,-99.0,5.0,3.0,91.45,2.0,5.0,50.0,103.0,0.0,0.0,0.0,3.0,1.0,3.0,-99.0,5.0,5.0,5.0,-99.0,3.0,0.0370089635252953,0.0196,488.0,48.0,16.0,16.0,4.0,15.0,416.0,13.0,13.0,12.0,575.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,430.0,4.0,2.0,0,2020-01,160050552276
40.0,0.49,80.0,80.0,81.0,79.12,3.0,565.0,1.0,0.0,2.0,0.0,0.0,17.93,63.0,465.0,850.0,0.1091,571.0,691.0,0.05779,-99.0,738.0,447.0,0.0141135007,511.0,611.0,622.0,579.0,0.0,69.0,43.0,43.0,19760513.0,430223.0,440106.0,8.2,7.499999999999999,7.599999999999999,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,-99.0,2.0,-99.0,1.0,2.0,1.0,0.0,4.0,18.9,0.0,0.0,4.0,18.9,0.0,4.0,18.9,0.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,9.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,422802.0,430223.0,2.0,4.0,80.0,0.0,0.0,0.0,0.2155,1.0,0.0,0.0,1.0,49.92,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,9.0,10000.0,6.0,5.0,3.0,81.155,0.0,40.0,103.0,103.0,104.0,0.0,0.0,2.0,-99.0,2.0,-99.0,2.0,2.0,2.0,-99.0,1.0,0.0654942989349365,0.0046,625.0,66.0,1.0,2.0,0.0,0.0,600.0,1.0,2.0,0.0,676.0,0.25,0.0,0.0833,1308.58,0.0,0.0,0.0,15703.0,15703.0,0.0,0.0,5.0,633.0,20141203.0,265.0,31.0,10.0,0.0,6.0,7.0,265.0,31.0,10.0,0.0,7.0,5.0,2.76,0.0,5502.0,0.0,2.75,2.75,0.0,2.0,0.0,20190422.0,20190422060000.0,3.0,0.0,15700.0,0.0,449.0,4.0,0.0,0,2020-03,160052550925
30.0,0.49,57.0,61.0,60.0,73.62,2.0,-99.0,-99.0,0.0,2.0,0.0,0.0,0.0,55.0,482.0,581.0,0.36586,442.0,754.0,0.06402999999999999,-99.0,654.0,482.0,0.0750341616,525.0,603.0,592.0,578.0,4.0,-99.0,25.0,-99.0,19950308.0,532128.0,350702.0,7.275,8.64,9.0,4.0,-99.0,2.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,1.0,1.0,0.0,3.0,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,61.0,3.0,2.0,0.0,0.2155,1.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,3.0,-99.0,0.9990000000000001,0.001,0.0,-99.0,4.0,10000.0,12.0,4.0,3.0,83.484,1.0,5.0,50.0,103.0,0.0,0.0,5.0,3.0,-99.0,3.0,1.0,3.0,2.0,3.0,-99.0,-99.0,0.0183375161141157,0.0139,614.0,48.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,596.0,1101.67,1581.67,1.5833,1101.67,2860.33,11487.52,7000.0,13220.0,13217.0,12.0,3200.0,19.0,555.0,20171206.0,13062.0,6846.0,21.0,2.0,7.0,14.0,12618.0,6846.0,20.0,2.0,14.0,7.0,3800.0,3800.0,3800.0,3800.0,2.5,2.5,21.0,10.0,0.0,20200110.0,20200110120000.0,13220.0,1360.0,10000.0,0.0,-99.0,0.0,-99.0,0,2020-03,160052847265
44.0,0.77,56.0,56.0,57.0,88.26,3.0,588.0,7.0,1.0,2.0,1.0,2.0,6.3,69.0,446.0,572.0,-99.0,397.0,542.0,-99.0,198.0,776.0,649.0,0.052100618700000004,515.0,-99.0,588.0,607.0,2.0,63.0,20.0,-99.0,19990624.0,220182.0,210103.0,9.054545454545458,9.410526315789477,9.046153846153846,3.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,6.0,4.0,2.0,5.0,2.0,1.0,2.0,246.0,0.0,0.0,2.0,246.0,1.136711333199093,8.0,469.8,0.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,6.0,4.0,33.0,9.0,4.0,2.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,-99.0,220182.0,2.0,3.0,57.0,5.0,3.0,0.0,0.4971,2.0,0.0,0.0,3.0,76.61,-99.0,-99.0,3.0,0.0,0.973,0.027000000000000003,0.09699999999999999,-99.0,5.0,5000.0,6.0,6.0,3.0,86.765,2.0,20.0,60.0,20.0,50.0,0.0,6.0,2.0,-99.0,2.0,1.0,5.0,4.0,5.0,-99.0,1.0,0.0252406373620033,0.0059,644.0,48.0,3.0,4.0,1.0,2.0,600.0,3.0,4.0,2.0,647.0,251.67,503.33,0.5833,251.67,1006.67,15.56,15.56,3020.0,3020.0,7.0,15.56,7.0,4.0,20180111.0,8372.0,7573.0,55.0,6.0,20.0,39.0,8372.0,7573.0,55.0,6.0,39.0,13.0,3000.0,3000.0,3000.0,3000.0,1.06,1.06,3.0,2.0,0.0,20200218.0,20200218030000.0,3020.0,0.0,3000.0,0.0,519.0,2.0,-99.0,0,2020-04,160053627238
7.0,0.47,14.0,15.0,16.0,69.56,2.0,504.0,1.0,1.0,2.0,0.0,0.0,0.0,63.0,575.0,507.0,0.1091,526.0,619.0,0.06483,-99.0,675.0,435.0,0.0936016995,633.0,602.0,699.0,571.0,6.0,68.5,21.0,21.0,19980510.0,450703.0,440000.0,9.415384615384617,9.092307692307692,9.1304347826087,2.0,6.0,5.0,1.0,13.0,12.0,8.0,5.0,-99.0,4.0,-99.0,1.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-99.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,-99.0,1.0,1.0,1.0,1.0,-99.0,1.0,1.0,0.0,450221.0,-99.0,-99.0,2.0,15.0,2.0,3.0,0.0,0.6485,2.0,0.0,0.0,5.0,86.9,1.0,5.0,1.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,5000.0,6.0,2.0,3.0,91.734,2.0,5.0,100.0,23.81,100.0,0.0,1.0,6.0,1.0,6.0,1.0,8.0,8.0,8.0,1.0,4.0,0.0657734647393227,0.0182,565.0,63.0,12.0,20.0,1.0,4.0,507.0,6.0,10.0,1.0,745.0,3233.92,6342.17,3.8333,3233.92,12077.67,9509.97,9425.81,38807.0,38807.0,40.0,15957.25,46.0,28.0,20190703.0,280.0,280.0,1.0,1.0,1.0,1.0,280.0,280.0,1.0,1.0,1.0,1.0,5000.0,5000.0,5000.0,5000.0,1.1,1.1,18.0,7.0,2.0,20200113.0,20200113220000.0,38807.0,11027.0,28890.0,0.0,445.0,4.0,-99.0,0,2020-03,160039585158
22.0,0.56,39.0,39.0,40.0,89.95,4.0,690.0,16.0,0.0,0.0,0.0,0.0,0.0,45.0,542.0,745.0,0.05679,661.0,608.0,0.0378,661.0,675.0,614.0,0.025433208399999997,606.0,644.0,604.0,578.0,0.0,69.5,25.0,25.0,19940618.0,513030.0,330110.0,8.639999999999999,5.4,2.4,2.0,1.0,1.0,-99.0,1.0,1.0,1.0,1.0,-99.0,2.0,-99.0,1.0,3.0,0.0,0.0,3.0,58.9,1.0,238.0,5.0,58.9,0.3152748390372276,13.0,424.9,0.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,6.0,5.0,36.0,17.0,2.0,3.0,6.0,1.0,1.0,3.0,4.0,2.0,1.0,-99.0,-99.0,-99.0,5.0,39.0,0.0,0.0,0.0,0.2155,1.0,0.0,0.0,1.0,98.03,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,2.0,30000.0,12.0,7.0,2.0,0.925156,2.0,40.0,104.0,104.0,-99.0,0.0,0.0,1.0,-99.0,1.0,-99.0,3.0,3.0,3.0,-99.0,-99.0,0.0147220827639103,0.0057,632.0,37.0,3.0,5.0,0.0,1.0,467.0,2.0,4.0,1.0,779.0,37963.58,60722.67,3.25,37963.58,87804.67,168561.64,141706.45,455563.0,455563.0,30.0,63204.25,39.0,959.0,20150505.0,82369.0,45994.0,19.0,8.0,12.0,17.0,82369.0,45994.0,19.0,8.0,17.0,10.0,44474.38,44474.38,44474.38,44474.38,813.41,813.41,5.0,12.0,0.0,20200131.0,20200131200000.0,455563.0,1000.0,441059.0,0.0,528.0,2.0,-99.0,0,2020-03,160052024761
